,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
173,174,0.008843341,0.0926529,0.8985037,"This was a great value for us. Carefully note the height of the unit. It's very tall, and meant for people that want that. Several are available that are shorter, so just keep an eye on it. It flushes very quietly and fills quickly. The handle is chrome and adds a nice touch. I used a seat I had just bought for our old toilet as the one that comes in the box is a standard low quality type.",4,2,0,Positive
174,175,0.97635686,0.020404357,0.0032387984,This toilet literally is a piece of crap. The bowl never completely empties of water. thought I had installed it wrong. Finally called a plumber to fix problem and he said that the bowl does not drain correctly. After spending 4 hours and removing the toilet twice I returned it. Please save yourself the frustration and don't buy this product.,1,4,1,Negative
175,176,0.0035280138,0.03915566,0.95731634,I picked up 2of these to replace the old ones in my 91 year old mother's home. They came with everything necessary to install them in the box. The seat is higher than the old ones. This makes use easier for elder use. The base is also larger and completely covered the footprint of the old ones. They're nice looking and work perfectly.,5,4,1,Positive
176,177,0.9629963,0.03308378,0.003919945,I had it installed because I have been ill. Now I have a toilet that does not flush anything. I will have to replace the overflow tube to allow more water in the tank. BAD BAD system AS,1,3,0,Negative
177,178,0.020805523,0.081370704,0.89782375,"I only read one review prior to purchasing and the people said they had their doubts at first when they saw this toilet but they were pleasantly surprised. I am equally pleased with this commode. I did not want an elongated one so the round shape is perfect. It uses even less water per flush than my other 2 older low flush toilets, and it flushes everything down very efficiently!",5,2,0,Positive
178,179,0.050284874,0.16515547,0.7845597,"This toilet is wonderful. It fills quickly and flushes completely! The flushing parts are standard parts that you can find anywhere and quickly replace if necessary. The toilet bowl does stay clean from the way it flushes. If you are need of replacing your old toilets, you will not regret spending the money for this model. We bought two at the same time and had Lowes do the work. We had to replace a ""fancy"" state-of-the art toilet that was only 8 years old. We could no longer buy replacement parts for it. It had developed a leak from the tank that we did not notice until damage was done to the bathroom cabinet. We also replaced a 42 year old original toilet to the house in the master bathroom. It was barely hanging on and wasting lots of water. I highly recommend this model!",5,1,0,Positive
179,180,0.019933876,0.08688213,0.893184,Purchased this product to replace an old toilet. We are on a well so having the water saving features(this uses less than half of the old one) is necessary and this product delivers. Installation was smooth and only took a few hours to complete. Appearance is pleasant and functions well. My only concern might be the plastic toilet seat was rather flimsy and might not last long if children are using it. A new seat is an easy fix. I would recommend this product to anyone needing to replace an old toilet. The water saving features are great for anyone on a well or has metered water.,5,0,0,Positive
180,181,0.0013233307,0.01648987,0.9821868,We have a very small bathroom and this has a smaller profile so it looks great. We mainly chose this for the low flow feature and the cost was very reasonable also.,5,3,0,Positive
181,182,0.010484295,0.10383193,0.8856838,Easy to use for a DIY person. The added height is a blessing for older people. The seat is a cheaply made. Other than that good product for the money.,4,3,0,Positive
182,183,0.005875083,0.024805397,0.96931946,"This is an excellent toilet. It is comfortable, quiet, efficient and was pretty easy to install. Wish we had changed our old toilet out sooner!",5,3,0,Positive
183,184,0.0065405085,0.091606595,0.9018529,Good replacement product for remodeling our spare bathroom... Easy to install added height for ease of use for senior / handicapped people..,4,3,0,Positive
184,185,0.29572713,0.44347894,0.26079386,"My husband and I bought these toilets in August of 2015. They were easy to install. The innards of the tank come pre-assembled so all you have to do it put the base on the flange, secure it, attach the tank to the base, and then connect the water line. These toilets are supposed to resist stains more than other toilets because of the coating on the bowl. Honestly, I see no difference between how often I have to clean these toilets and how often I had to clean my old ones. However, I did have to invest in a different toilet brush. I had a regular one that I was using and it was not sufficient. It couldn't reach down into the recesses of the bowl to clean the hole where the water comes in and the hole where the water is flushed down. I bought a Scotch Brite toilet scrubber kit and the flexibility of the scrubber, as well as the shape is perfect for this toilet. I would definitely recommend switching if you get this toilet.",5,2,0,Neutral
